id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
597043625261535988,"APARTAMENTO CHARMOSO NA GÁVEA, próx. praia Leblon",82345886,Margarete,Gávea,-22.97669,-43.22887,Entire home/apt,1186,2,2,2022-08-09,0.24,1,150,2
43849514,Ampla acomodação no Rio de Janeiro,37836510,Bruno,Inhoaíba,-22.90062,-43.59415,Entire home/apt,792,1,0,,,1,179,0
740108943675385672,Espaco encantador em copacabana,122261758,Skala,Copacabana,-22.96633,-43.18411,Entire home/apt,1496,2,0,,,6,337,0
13906902,I310 - Ipanema close to the beach,12909867,Giovanni,Ipanema,-22.985214,-43.206001,Entire home/apt,1102,2,22,2022-11-16,0.28,52,215,2
693326065510669463,Design Moderno c/ Alexa | Parque Olímpico Barra,428012686,Mariana,Jacarepaguá,-22.97116,-43.39326,Entire home/apt,477,7,2,2022-12-11,1.28,1,53,2
30770231,"COPACABANA 3 QUARTOS, 3 BANHEIROS E 1 GARAGEM",140612597,Maria,Copacabana,-22.96384,-43.19136,Entire home/apt,1000,3,0,,,1,365,0
46462696,2 quartos + 1 reversível para sala LEBLON,91654021,Daniel,Leblon,-22.97846,-43.21864,Entire home/apt,1999,10,0,,,145,56,0
332151,"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #3",406989,Casa 48 Guesthouse,Santa Teresa,-22.92691,-43.19309,Private room,220,1,37,2022-09-08,0.33,6,295,2
54337281,Apartamento encantador muito próxima à praia.,34910986,Filippe,Recreio dos Bandeirantes,-23.01998,-43.45392,Entire home/apt,543,2,1,2022-11-13,0.64,1,362,1
13156988,"2 QUARTOS INTEIROS,AMBIENTE FAMILIAR",73454103,Andreza,Brás de Pina,-22.8328,-43.29241,Private room,317,3,0,,,1,365,0
1398192,Private room with bathroom,7551237,José,Botafogo,-22.95637,-43.1911,Private room,210,7,0,,,2,351,0
45772977,Apto exclusivo e completo para passeio e trabalho.,371025880,Marcio,Praia da Bandeira,-22.80983,-43.18166,Entire home/apt,343,2,32,2022-12-22,1.43,3,332,16
713597310158295661,Guesthouse Beach Decor 6 Bed Vidigal Mar Apartment,662146,Deborah,Vidigal,-22.99518,-43.23706,Entire home/apt,509,21,0,,,4,365,0
11911914,Excellent furnished apartment in Botafogo,63552168,Daniel,Botafogo,-22.95369,-43.18294,Entire home/apt,177,1,99,2022-09-17,1.53,1,274,18
39774011,Quarto Guaratiba,251226167,Carla Cristina,Campo Grande,-22.93762,-43.57556,Entire home/apt,61,1,6,2022-12-23,0.16,1,360,2
54177494,5 min da Praia | Área de Lazer | Garagem | Wi-Fi,102761308,Caio,Barra da Tijuca,-23.00498,-43.33063,Entire home/apt,1000,2,11,2022-12-09,0.97,7,147,11
2727793,my home is your home,13959599,Everson,Rocha Miranda,-22.85354,-43.34502,Private room,281,7,0,,,1,365,0
696636076373159135,"Recanto da Mata-Casa com piscina, cond. fechado",475713126,Marcia Maria,Barra de Guaratiba,-23.0271074891655,-43.547616801049806,Entire home/apt,1021,2,0,,,1,365,0
21777996,Bem-vindo a Gávea!,629505,Eliane,Gávea,-22.98091,-43.23901,Entire home/apt,829,1,5,2022-10-11,0.1,1,133,2
6226635,QUARTO EM CASA COM PISCINA,5992467,Clodoveu,Freguesia (Jacarepaguá),-22.9362,-43.3271,Private room,303,2,3,2022-09-11,0.08,3,365,2
2614230,3 bedrooms Copacabana - holidays,13354377,Eduardo,Copacabana,-22.9671,-43.17747,Entire home/apt,996,2,9,2022-11-15,0.09,3,352,1
704851371903485436,Apto próx Praia Barra da Tijuca e Park Shopping,82106707,Alana,Gardênia Azul,-22.9535918,-43.3529112,Entire home/apt,559,1,0,,,2,365,0
6791663,Olimpic Games Rio 2016,35552980,Leonardo,Barra da Tijuca,-23.00249,-43.37783,Entire home/apt,750,10,0,,,1,365,0
48179251,Apartamento por temporada-Barra Sunday Resort,327346951,Renata,Recreio dos Bandeirantes,-23.00536,-43.43614,Entire home/apt,499,2,36,2022-11-13,1.66,1,338,10
48766386,"Ap Completo,Praia,AnoNovo,Carnaval, Metro na Porta",393401353,Marli Fernandes,Coelho Neto,-22.8245,-43.35169,Entire home/apt,140,2,7,2022-10-17,0.44,1,353,6
683179484029257922,Apto Barra/praia a pé/prox parq olimpico/ate 7hosp,392566404,Talita,Barra da Tijuca,-23.00613,-43.33106,Entire home/apt,550,2,4,2022-12-27,1.03,1,360,4
53308157,"Casa da San, Estilo para sua passagem de Trabalho.",380599414,Sandra,Guaratiba,-22.95145,-43.56587,Entire home/apt,447,1,0,,,1,365,0
710712561011243000,Casa agradável a 5 minutos da praia.,478166822,Rodolfo,Recreio dos Bandeirantes,-23.0056853,-43.4929546,Entire home/apt,821,1,5,2022-12-18,1.55,1,172,5
549173984957611787,"LUXOBRASIL #RJ122 Casa Alto da Gávea Aluguel de Temporada, Fotos e Publicidade",70646886,LuxoBrasil,Gávea,-22.97498,-43.2362,Entire home/apt,11000,1,0,,,32,365,0
553525890813281430,Barra da tijuca em frente à praia 🌴 vista mar !,417635318,Renan,Barra da Tijuca,-23.00939,-43.33151,Entire home/apt,861,2,7,2022-12-26,0.69,1,356,7
581686677677538395,"Precioso apartamento, con seguridad y confort.",125522409,Cristina,Anil,-22.95402,-43.34826,Entire home/apt,140,2,2,2022-09-05,0.21,1,174,2
781917732968656545,ANO NOVO Raridade no recreio,488654791,José Benito De Almeida Ramirez,Recreio dos Bandeirantes,-23.0221358,-43.4867088,Entire home/apt,866,3,0,,,1,332,0
761593779586690449,Quarto privado pertinho de tudo no RJ,338829119,Carolyna,Estácio,-22.91355,-43.20996,Private room,280,1,0,,,1,21,0
684933750624054243,Hotel Barra- Quarto 10,297672983,Hotel,Barra da Tijuca,-23.0092129,-43.299474,Private room,287,1,1,2022-09-04,0.26,18,180,1
659290015081619564,Aluguel mensal a poucos metros da praia,125736861,Marcelo,Recreio dos Bandeirantes,-23.02675,-43.47665,Entire home/apt,130,20,1,2022-08-31,0.25,5,275,1
49380707,Apartamento na Lagoa Com vista deslumbrante - RJ,10709567,Cynthia,Lagoa,-22.96184,-43.20223,Entire home/apt,957,2,42,2022-12-18,2.1,1,308,27
7802464,Excelent room at botafogo,41068903,José Luiz,Botafogo,-22.94792,-43.1881,Private room,127,3,42,2022-02-03,0.47,1,118,2
32281255,CABANA NO JOA COM VISTA PARA PEDRA DA GAVEA E MAR,83731252,Marcellus,Joá,-23.01323,-43.29307,Entire home/apt,1500,2,11,2022-12-23,0.24,2,55,6
635527244089166016,"Flamengo Aconchegante 2Qtos, 1Vaga, 1Quadra Praia.",49207110,Anfitriao Gente Boa,Flamengo,-22.935955,-43.175072,Entire home/apt,1271,3,4,2022-12-21,0.63,46,306,4
594993875767483218,Loft encantador em Botafogo,431330315,Maiara,Botafogo,-22.94543,-43.18308,Entire home/apt,341,3,3,2022-09-12,0.78,1,151,3
790751957221897936,"Copacabana, Rio de Janeiro",492905994,Pedro,Copacabana,-22.97042278929393,-43.18239855270879,Entire home/apt,1700,3,0,,,1,352,0
780573363259645290,Completíssimo com suíte,318672692,Rafael,Copacabana,-22.96715,-43.17705,Entire home/apt,1500,3,0,,,17,6,0
53032442,"apto inteiro com churrasqueira, no catete/gloria",393435960,Stephania,Catete,-22.92621,-43.17875,Entire home/apt,450,3,2,2022-09-11,0.17,1,278,2
714682682359894785,Apartamento aconchegante em Botafogo zona sul,312876558,Leandro,Botafogo,-22.9463029,-43.1847236,Entire home/apt,1143,2,0,,,1,282,0
5229312,Apartamento di Santana,14561910,Valeria,Centro,-22.90889,-43.18991,Entire home/apt,107,4,42,2022-09-15,0.49,1,21,8
10836394,IPANEMA VISTA MAR.,56115615,Daniel,Ipanema,-22.98012,-43.19939,Entire home/apt,731,2,178,2022-12-20,2.29,2,195,39
30350604,Do ladinho da Lapa,227889902,Eduardo,Centro,-22.9102,-43.17671,Entire home/apt,57313,1,67,2022-12-04,1.38,1,50,32
37199637,Designer  3 Bed 2.5 bath Jucuzzi/BBQ,24581913,Pierre And Vagner,Recreio dos Bandeirantes,-23.01608,-43.45604,Entire home/apt,922,4,47,2022-11-14,1.14,1,316,10
5702647,Santa Teresa Industrial Chic House,23218244,Anna,Santa Teresa,-22.92251,-43.18886,Entire home/apt,800,1,22,2022-10-11,0.24,9,313,3
13866093,Live in Rio as a Carioca...,81969580,Gabriela,Botafogo,-22.95246,-43.18867,Entire home/apt,693,2,33,2022-12-23,0.43,1,148,7
50676221,Mountain View - Gorgeous 1 Bed  Flat,153721,Shushma,Flamengo,-22.93931,-43.1755,Entire home/apt,668,2,38,2022-12-14,2.1,27,47,27
31495624,Carnival In Rio? Better in Barra da Tijuca beach!,236368951,Cleide,Barra da Tijuca,-23.00561,-43.32929,Entire home/apt,790,3,37,2022-12-11,0.77,1,75,11
8409929,ÓTIMO APTO 2 QTOS PRAIA DE BOTAFOGO,36911251,Pedro Henrique,Botafogo,-22.94541,-43.18219,Entire home/apt,443,1,18,2022-01-01,0.21,2,173,1
45648479,Kitnet aconchegante praia do recreio!,122269418,Bruno,Recreio dos Bandeirantes,-23.02658,-43.47367,Entire home/apt,149,1,61,2022-12-14,2.24,2,57,31
776933217579859190,Quarto p/ Reveillon no Flamengo,489891667,Leandro,Flamengo,-22.93284,-43.17625,Private room,320,3,0,,,3,361,0
771823236626808186,Apartamento de 2 cômodos!,478019081,Lorena,Centro,-22.90943,-43.17828,Entire home/apt,240,1,0,,,1,358,0
779549193887726316,Apartamento confortável na lapa,225469763,Gabriela,Centro,-22.907051367066654,-43.18498692432861,Entire home/apt,187,2,0,,,1,121,0
14057383,No Coração e com vista pro Rio!,52220707,Marcelo,Centro,-22.91025,-43.17547,Entire home/apt,343,3,36,2020-03-13,0.46,1,135,0
36933441,Condomínio Residence In Rio stay & Suites(B),277358509,Flat Residence,Camorim,-22.97653,-43.41512,Entire home/apt,909,3,2,2020-09-08,0.05,20,261,0
685485454607905540,Praia da Barra 2 Quartos! BarraBella Lateral Mar!,29593595,Sweet Homes Rio,Barra da Tijuca,-23.00832,-43.34446,Entire home/apt,714,7,2,2022-12-10,0.52,5,173,2
38260905,Apê em Copacabana!  Perto do Metrô e Praia,5538816,Anilia Francisca,Copacabana,-22.98349,-43.19492,Private room,300,7,3,2020-03-06,0.08,2,351,0
53261832,apartamento frontal mar em Copacabana! 3 Qtos!,64230796,Larissa,Copacabana,-22.96733,-43.17866,Entire home/apt,4000,7,1,2022-01-01,0.08,3,30,1
550531377138595813,Marcolini - Mediterrâneo Flat,352008051,Alex,Barra da Tijuca,-23.00527,-43.33997,Entire home/apt,250,1,1,2022-05-01,0.12,16,339,1
22940749,Apt Recreio,71641288,Edson,Recreio dos Bandeirantes,-23.02207,-43.49008,Entire home/apt,364,2,1,2018-02-14,0.02,1,53,0
47219896,AUGUSTUS DE COPACABANA (Posto 6),266703679,Maximilian,Copacabana,-22.98571,-43.19035,Shared room,1214,3,32,2021-10-30,1.33,1,82,0
23960094,Bedroom with double bed Copacabana,13354377,Eduardo,Copacabana,-22.96505,-43.17944,Private room,495,1,9,2022-12-15,0.16,3,335,5
604833478959527040,Barra da Tijuca Barramares Posto 4  Frontal Praia,14232658,Paulo,Barra da Tijuca,-23.00966,-43.32754,Entire home/apt,504,4,12,2022-12-11,1.54,5,37,12
26715929,Quarto particular confortável em Ipanema,21650390,Janine,Ipanema,-22.98426,-43.20059,Private room,186,4,36,2022-11-13,0.69,2,42,8
2395010,"Apt. Rent for season, 3 Bedrooms in Leblon",12234661,Edna,Leblon,-22.97952,-43.22022,Entire home/apt,1786,3,100,2022-12-11,0.93,3,307,19
23118724,Suíte da Glória (entrada individual),96339245,Lanny & James,Santa Teresa,-22.91957,-43.18085,Private room,234,2,34,2022-12-13,0.68,1,26,15
2599535,Apartment for the World Cup 2014,11824679,Leopoldo,Rio Comprido,-22.92012,-43.20955,Entire home/apt,1584,5,0,,,1,365,0
31706742,Copacabana & Ipanema in One Place!,6223922,Milvia,Copacabana,-22.98166,-43.19226,Private room,240,3,3,2022-09-04,0.34,1,334,3
11419671,Apartment Praia do Flamengo (Catete),59563181,Irlene,Flamengo,-22.92646,-43.17288,Entire home/apt,131,19,15,2022-12-15,0.23,1,211,6
31074191,De frente para o mar! Hospede-se na Av. Atlântica!,232149373,Maria Rocenilda,Copacabana,-22.96862,-43.1794,Entire home/apt,644,2,33,2022-12-08,0.78,1,235,11
3090760,"Amazing View - 24h security, Subway",15720143,Ester,Botafogo,-22.94132,-43.18088,Entire home/apt,470,3,9,2022-03-01,0.19,1,157,1
31229014,Copacabana familiar 322,233593841,Alice,Copacabana,-22.96774,-43.18605,Entire home/apt,1300,3,0,,,5,67,0
32329251,"Copacabana, Dois Quartos com Piscina no prédio.",26418533,Sabrina,Copacabana,-22.96729,-43.18495,Entire home/apt,310,3,2,2019-06-23,0.05,1,311,0
32590127,Rio032 - Spacious beachfront apartment in Copacabana,22805631,Latin Exclusive,Copacabana,-22.97854,-43.19098,Entire home/apt,4969,5,0,,,43,258,0
12954777,Apê da Dalza em Copacabana,43631643,Heloisa,Copacabana,-22.96729,-43.18395,Entire home/apt,850,1,0,,,3,357,0
3146038,Central and safe 2 BR in Flamengo,13860299,Lilia,Flamengo,-22.93965,-43.17812,Entire home/apt,147,15,72,2022-10-31,0.71,1,187,3
12324972,Viva entre o mar e a montanha em Copacabana!,23527118,Leonel,Copacabana,-22.96485,-43.17907,Entire home/apt,300,2,2,2022-12-18,2.0,1,22,2
705748927954822864,Studio in front of the beach,26277734,Franz,Botafogo,-22.9450784,-43.1826667,Entire home/apt,456,3,1,2022-09-08,0.27,1,275,1
20133395,"Quarto aconchegante..Copacabana and Ipanema beach,",136890763,Luciana,Copacabana,-22.98081,-43.19148,Private room,241,1,353,2022-12-21,5.7,1,300,76
54278579,Conforto e estilo no coração da praia do Pepê!,440192431,Vanja,Barra da Tijuca,-23.01367,-43.30929,Entire home/apt,914,2,18,2022-11-06,1.65,1,139,18
772533418155769903,Studio em Copacabana /Garagem,458254413,Walkiria Carla,Copacabana,-22.96245043380677,-43.17445669323206,Entire home/apt,180,3,0,,,2,14,0
53671288,Casa de vila - 3 min praia de Copacabana,13323106,Allan,Botafogo,-22.95397,-43.1813,Entire home/apt,855,4,1,2021-12-10,0.08,4,16,0
780322637079922908,"Ótima localização, 2 quartos",10239315,Allan,Centro,-22.909997296128303,-43.17806371338808,Entire home/apt,497,2,0,,,1,335,0
13244801,Room and living room in Copanema,19273271,Botafogo & Copanema,Copacabana,-22.98311,-43.19453,Entire home/apt,265,2,103,2022-11-11,1.32,2,274,20
13499036,Copacabana_Beach,77421739,Chegma,Copacabana,-22.96703,-43.18346,Entire home/apt,1681,3,0,,,1,364,0
786238016539312065,Copacabana CityZen: suite & living room (2 wc),2513825,Newton,Copacabana,-22.9623914,-43.1768149,Entire home/apt,1263,3,0,,,28,47,0
695828287387937123,Copacabana Top Piso em Mármore Tipo Carrara,238544772,Cesar,Copacabana,-22.97473,-43.1889,Private room,500000,1,0,,,17,365,0
29652014,Amazing 3BR oceanfront penthouse with terrace and private pool in Copacabana!,74463624,Mozart,Copacabana,-22.97473,-43.18905,Entire home/apt,17012,1,16,2022-12-28,0.54,75,294,12
40989017,15° and/garagem coberta/120m exclus p/os hóspedes.,319672271,Rosângela,Laranjeiras,-22.933392,-43.186134,Entire home/apt,54889,2,24,2022-12-02,0.66,1,108,17
699248744845314544,Apartamento barra da Tijuca,4438776,Elisabete,Barra da Tijuca,-23.00289,-43.34845,Entire home/apt,1543,3,0,,,13,346,0
666707569410756886,Apê no posto 6 (Copacabana) com um preço legal.,468394887,Ricardo,Copacabana,-22.982988,-43.19144989999999,Entire home/apt,409,5,0,,,1,78,0
53842853,Apartamento em Ipanema / Lagoa,39135642,Juliana,Ipanema,-22.98124,-43.20316,Entire home/apt,1814,2,5,2022-12-11,0.43,5,254,5
14111755,The best spot of Ipanema,14140557,Fernando,Ipanema,-22.98471,-43.19729,Entire home/apt,586,2,0,,,2,304,0
3193307,Privileged view of the Rio,16136700,Esther,Rocinha,-22.98582,-43.24727,Entire home/apt,700,1,0,,,1,365,0
28625587,Relaxar e se divertir em Copacabana,216018245,Marcio,Copacabana,-22.98195,-43.19482,Entire home/apt,152,1,2,2020-12-06,0.07,1,304,0
788350447322866152,Ipanema espetacular apartamento,492302352,Pedro,Ipanema,-22.98538135611117,-43.19621052097373,Entire home/apt,2200,7,0,,,3,365,0
16287641,Dois quartos para Reveillon - Zona Sul/RJ,51215012,Dedeh,Botafogo,-22.95448,-43.1932,Private room,422,4,0,,,1,365,0
790652145148059517,Posto 6 com vista pro mar,60756963,Paulo,Copacabana,-22.9836857825954,-43.194391541183,Entire home/apt,440,1,0,,,2,172,0
1805352,Belíssimo Flat em botafogo,9462378,Paula,Botafogo,-22.94899,-43.1915,Entire home/apt,2600,1,0,,,1,365,0
2664963,Heart of Ipanema: the best location!,13639453,Solange,Ipanema,-22.98467,-43.20002,Entire home/apt,1414,2,236,2022-12-13,2.48,1,108,29
628917174985633343,Lindo apto a 5 min (a pé) da praia de Copacabana.,230849872,Marcia,Copacabana,-22.96879,-43.18455,Entire home/apt,1064,3,1,2022-09-11,0.27,1,167,1
609478698334949225,2 Beachside Suites w/ a rooftop and full Amenities,231818330,Matheus,Ipanema,-22.98542,-43.199711,Entire home/apt,1786,2,11,2022-12-21,2.92,11,237,11
2524581,Maracanã House,12926061,Rafael,Maracanã,-22.91224,-43.2196,Private room,686,1,0,,,1,365,0
601235401681937535,Sua casa em Copacabana,29037494,Marcele,Copacabana,-22.96898,-43.18491,Entire home/apt,400,1,0,,,2,335,0
39586210,Tranquilo 2 quartos em Recreio das Bandeirantes,91654021,Daniel,Barra da Tijuca,-23.00842,-43.43712,Entire home/apt,999,4,0,,,145,180,0
791396394683647211,Apartamento novíssimo na Glória,280122895,Thiago,Santa Teresa,-22.9193921,-43.1781758,Entire home/apt,407,1,0,,,1,85,0
52600003,Apartamento em Copacabana aluguel de temporada,425791706,Carlos,Copacabana,-22.96846,-43.17995,Entire home/apt,510,2,19,2022-12-11,1.39,1,323,17
43625707,"Line Rio: Reformado, 3Qtos a 100m da Praia de Copacabana, Workstation, Internet, 220mpbs e Perto do Metrô (CP01-374T)",8975746,Line Rio,Copacabana,-22.97464,-43.18828,Entire home/apt,2803,1,2,2022-07-25,0.1,74,57,1
54267064,Apartamento para temporada em Copacabana.,440085633,Joao Felippe,Copacabana,-22.963,-43.17398,Entire home/apt,717,2,13,2022-09-11,1.19,1,326,13
37994757,Canning Ipanema RP35,27994357,Henrique,Ipanema,-22.98431,-43.19618,Entire home/apt,1236,7,5,2022-01-18,0.13,39,56,2
585410676522458113,Hil404| Apt 5 minutes from Copacabana beach,1982737,Estadia,Copacabana,-22.96759986877441,-43.18470764160156,Entire home/apt,2777,1,12,2022-12-21,1.33,107,264,12
50310550,Rio Stay Residence SUITE-A-B,352599409,Best In Rio Stay Convention Suites,Camorim,-22.97655,-43.41392,Entire home/apt,1356,4,2,2021-09-21,0.11,15,15,0
590168484234674437,Amplo espaço tranquilo sob o céu e a montanha.,157927518,Maria Eloisa,Humaitá,-22.95629,-43.20215,Entire home/apt,600,4,3,2022-11-05,0.65,1,335,3
47823028,"Posto 5, block from the beach overlooking the sea.",86774316,Irmãos Gustavo E Rogerio,Copacabana,-22.97605,-43.19008,Entire home/apt,721,3,27,2022-12-07,1.51,4,104,17
13398038,Olimpíadas 2016-Olympic games- Apto 3 Quartos,76238031,Felipe,Tijuca,-22.91896,-43.22016,Entire home/apt,1500,20,0,,,1,89,0
9764483,"Excelente Apto reformado Copa, 3 quadras da PRAIA",50351483,Guilherme,Copacabana,-22.96221,-43.1781,Entire home/apt,693,3,23,2022-09-26,0.27,1,332,5
40685971,Fantastic Penthouse & Private pool 500sqm/5000ft,44267782,Valeska,Ipanema,-22.98108,-43.20513,Entire home/apt,4223,2,3,2022-12-11,0.31,2,39,3
2272956,World cup 2014 Copacabana 2 bedroom,11604589,Tania,Copacabana,-22.96914,-43.18618,Entire home/apt,2000,10,0,,,1,365,0
21679649,Best Copacabana Point at 200m of the Beach,91654021,Daniel,Copacabana,-22.97936,-43.19106,Entire home/apt,3990,2,1,2019-03-06,0.02,145,180,0
53527791,Apartamento Copacabana Moderno e Aconchegante,231704340,Alice,Copacabana,-22.96335,-43.17399,Entire home/apt,907,2,1,2022-01-01,0.08,1,85,1
787015478507724668,Silencioso ap no coração de Copa,113997985,HomeRio,Copacabana,-22.97798871247406,-43.19208153102059,Entire home/apt,657,4,0,,,25,172,0
624755215649155697,Pineapples A303 | Apartment near the beach,371026651,Pineapples,Copacabana,-22.97654,-43.18949,Entire home/apt,2161,1,0,,,84,281,0
53337434,*Copacabana Vista parcial Mar (Garagem  consulte),154691363,Luiz,Copacabana,-22.966776,-43.180065,Entire home/apt,771,2,58,2022-12-01,4.29,2,128,50
747478626427665412,"Praia, sol, mar, Reveillon a pé em Copacabana",95034732,Katia,Copacabana,-22.9639478,-43.17515880000001,Entire home/apt,1000,4,0,,,1,66,0
17608070,"Barra da Tijuca, de frente para Rock in Rio",119682183,Eliana,Barra da Tijuca,-22.97375,-43.38209,Entire home/apt,832,2,8,2022-11-14,0.2,1,157,4
54056118,Quarto em  apartamento numa cobertura c jacuzzi,48580323,Karine,Taquara,-22.92783,-43.37781,Private room,386,1,1,2022-09-10,0.27,3,365,1
36444520,Apartamento conjugado em ótima localização,77813380,José,Leblon,-22.9811,-43.21597,Entire home/apt,420,3,8,2022-09-14,0.2,3,165,3
137150,Penthouse at Lagoa close to Ipanema,670788,Roberto,Lagoa,-22.97366,-43.20493,Entire home/apt,2639,21,0,,,1,289,0
567525127220773103,Copacabana,438793065,Julio,Copacabana,-22.961,-43.1755,Entire home/apt,176,2,23,2022-12-18,2.3,1,170,23
1560444,3 bedroom Copacabana 1 block from the beach,8303861,Carlos Eduardo,Copacabana,-22.97545,-43.19021,Entire home/apt,1159,3,22,2022-11-15,0.22,29,282,12
772542832025462796,Loft reformado recentemente.,262472932,Mari,Flamengo,-22.93826,-43.17766,Entire home/apt,180,2,0,,,2,116,0
694860662408082253,Venha ficar na melhor localização do RJ,475311274,Adriano,Copacabana,-22.96907,-43.18467,Entire home/apt,1300,3,1,2022-09-12,0.27,1,83,1
37713953,"EXCELENTE LOCALIZAÇÃO, PRÓXIMO ATERRO DO FLAMENGO",218502343,Cristina,Flamengo,-22.93881,-43.17509,Private room,110,2,4,2020-02-26,0.1,1,28,0
23228794,Apto 2 quartos com Serviços Copacabana Flat,11816242,Luiz,Copacabana,-22.976854,-43.191818,Entire home/apt,647,7,4,2022-03-22,0.37,1,73,4
8501443,Luxury three Bedroom in Copacabana # 335,8975746,Line Rio,Copacabana,-22.97635,-43.18928,Entire home/apt,3152,2,33,2022-12-08,0.4,74,198,14
627569820320939949,Modern and silent 2 bdrms in Leme for 4 persons,74463624,Mozart,Copacabana,-22.96081,-43.17386,Entire home/apt,4025,1,11,2022-12-12,1.98,75,8,11
